"","comp1","comp2"
"ZN9YTFN-1012",-4.56039668465159,2.74460791401345
"ZR47VBL-02",-5.91621324977183,-0.727777412210677
"ZTMFN3O-02",-4.05790677181143,7.63851163265684
"ZLZNCLZ-14",-9.50853031022073,5.51068084403783
"ZLZNCLZ-1013",-5.46328861034383,8.32702211534522
"ZL63I8R-09",-5.34606856370636,5.02561456495086
"ZOQSGYW-1011",-6.61365683113296,9.36685132331765
"ZN3TBJM-2032",-6.52200106652565,6.67585460813147
"ZN9YTFN-03",-7.32765966256075,5.09919362848564
"ZLTUJTN-06",-2.07307996514792,-8.09809927476285
"ZMBVNFM-1015",-1.59970066028414,-5.66545930827929
"ZN3TBJM-4014",-3.54611758860378,-5.65505750700368
"ZNQOVZV-1012",-2.46641159336097,-0.576400533243026
"ZUC2YGO-03",-3.23794365634814,4.80115346400394
